"","x_1","x_2","x_3","x_4","x_5","x_6","x_7","x_8","x_9","x_10","x_11","x_12","x_13","x_14","x_15","x_16","x_17","x_18","x_19","x_20","x_21","x_22","x_23","x_24","x_25","x_26","x_27","x_28","x_29","x_30","x_31","x_32","x_33","x_34","x_35","x_36","x_37","x_38","x_39","x_40","x_41","x_42","x_43","x_44","x_45","x_46","x_47","x_48","x_49","x_50","x_51","x_52","x_53","x_54","x_55","x_56","x_57","x_58","A","Y","prop_score"
"4159",24,"C",0,0,66,121,0,0,0,0,0,0,0,1,2,0,1,15,35,8,"M",1,77,"A",14,65,134,24,17,0,0,0,0,78,32,230,55,1,9,9,4,0,9,60,10,0,0,0,0,0,0,0,0,0,0,5,44,35,0,5756.75514596224,0.216459851030755
"4160",33,"C",30,13,67,158,0,0,0,0,0,1,2,0,0,0,0,11,35,12,"K",1,43,"E",13,80,184,38,12,1,1,0,0,78,26,360,47,0,9,9,3,0,4,61,19,0,0,0,0,0,0,0,0,0,0,0,45,37,0,4990.69008223606,0.0292425770775524
"4161",23,"C",3,5,64,118,3,0,0,1,0,0,1,2,0,1,0,12,55,15,"K",1,60,"E",13,70,136,26,11,0,0,0,0,78,41,470,58,1,9,10,2,0,12,38,13,0,0,0,0,0,0,2,0,0,0,3,47,40,1,2535.46442250915,0.604875832733618
"4162",29,"C",0,0,65,126,0,0,0,0,0,0,1,1,2,1,0,12,55,8,"K",1,87,"E",11,70,145,30,18,0,0,0,0,79,34,315,66,0,9,9,3,3,1,69,19,0,0,0,0,0,0,0,0,0,0,0,48,41,1,1653.14376304578,0.534743492075421
"4163",21,"C",15,4,64,110,0,0,0,0,0,1,0,1,0,0,0,13,55,4,"K",1,87,"E",12,55,131,22,13,0,0,0,0,75,33,370,65,1,9,9,2,0,8,53,14,0,0,0,5,1,0,0,1,0,0,5,46,41,0,2152.20873760903,0.696363633960501
"4164",19,"C",0,0,65,112,0,0,0,0,0,1,0,0,0,0,0,12,25,20,"K",1,70,"E",13,70,124,20,14,0,0,0,0,81,32,350,65,1,2,9,3,3,7,53,16,0,0,0,1,0,0,0,0,0,0,1,45,38,1,4003.98799606356,0.502449846932574
"4165",26,"C",0,6,65,145,0,0,0,1,0,1,0,0,0,0,0,15,55,20,"K",1,57,"E",13,90,210,29,8,0,0,0,0,78,38,430,77,1,7,8,3,3,8,62,18,0,0,0,0,0,0,0,0,0,0,0,46,37,0,4990.70572040887,0.334194789210882
"4166",20,"C",10,2,62,107,0,0,1,0,0,2,1,1,2,0,1,12,25,7,"K",1,70,"E",11,70,132,22,17,0,1,0,0,82,35,370,57,0,6,9,3,3,7,60,19,0,0,0,0,0,0,0,0,0,0,0,45,42,1,824.062047969304,0.352969233195797
"4167",19,"C",1,2,63,113,0,0,0,0,0,0,0,0,0,0,0,12,75,5,"K",1,93,"E",13,60,136,23,15,0,0,0,0,82,37,560,77,1,7,9,3,3,1,59,19,1,0,0,0,0,0,0,0,0,0,0,48,37,1,4491.28609449039,0.999273505123364
"4168",19,"C",0,2,68,132,0,0,0,0,0,0,1,0,0,0,0,12,85,7,"K",1,93,"E",13,66,154,19,13,0,0,0,0,83,37,500,61,1,7,9,3,3,13,49,16,0,0,0,0,0,0,0,0,0,0,0,47,43,1,172.723245757365,0.959863352615038
"4169",29,"C",0,0,61,140,0,0,0,0,0,0,0,1,0,0,0,16,65,8,"O",1,90,"E",12,64,163,33,16,0,0,0,0,79,33,445,51,0,8,8,8,0,11,37,6,0,0,0,0,0,0,3,0,0,0,5,46,37,1,4491.1157918891,0.657521527944583
"4170",17,"C",0,4,62,110,0,0,0,0,0,0,0,0,0,0,0,11,105,10,"K",1,93,"E",12,68,133,19,13,0,0,0,0,77,35,590,69,1,8,9,3,2,11,60,20,1,0,0,0,0,0,0,0,0,0,1,48,41,1,1652.6960011147,0.99997902648041
"4171",17,"C",10,1,65,124,0,0,1,0,0,0,0,0,0,0,0,12,75,10,"K",1,93,"E",14,54,148,21,14,0,0,0,0,81,37,700,67,1,8,9,3,0,4,63,17,4,0,0,0,0,0,0,1,0,0,2,47,42,1,824.237881085221,0.998184750740267
"4172",17,"C",0,0,67,130,0,0,1,0,0,1,1,0,0,0,1,11,65,15,"K",1,83,"E",14,68,148,18,12,0,0,0,0,82,40,410,49,0,9,10,3,3,5,39,13,0,0,0,0,0,0,0,0,0,0,0,46,41,0,2152.39569105096,0.437110272314037
"4173",25,"C",0,0,67,137,0,0,0,0,0,0,0,0,1,1,1,16,45,10,"F",1,83,"E",13,68,166,31,18,0,0,0,0,81,35,490,85,1,7,9,3,3,7,65,19,0,0,0,0,0,0,0,0,0,0,0,49,37,1,4489.85677021502,0.963576262880858
"4174",22,"C",4,4,64,97,0,0,3,0,0,5,1,0,0,0,0,15,35,20,"K",1,60,"E",15,65,115,21,14,0,0,0,0,80,35,400,63,1,4,8,3,3,3,51,18,1,0,0,0,0,0,0,0,0,0,0,48,41,1,1652.47378797194,0.809114242313888
"4175",20,"C",0,0,63,121,0,0,1,0,0,0,0,0,2,2,0,12,45,5,"K",1,73,"E",11,72,153,19,13,0,0,0,0,81,33,420,76,1,8,9,3,0,7,64,21,0,0,0,0,0,0,0,0,0,0,0,46,45,1,-621.655038019647,0.81500194541521
"4176",24,"C",0,0,64,135,0,0,0,0,0,0,0,0,1,2,1,14,75,7,"K",1,93,"E",14,76,160,27,17,0,0,0,0,79,39,380,43,1,7,9,3,3,5,43,16,0,0,0,0,1,0,0,0,0,0,0,46,43,0,673.470458494055,0.298765854987874
"4177",20,"C",0,0,64,148,1,0,0,0,0,0,0,0,0,1,0,14,25,10,"G",1,70,"E",11,70,158,22,17,0,0,0,0,75,31,440,46,0,7,9,3,3,8,49,15,0,0,0,0,0,0,0,0,0,0,0,47,39,0,3852.2839364562,0.213542424598173
"4178",22,"C",0,0,66,136,0,0,0,0,0,1,0,0,1,0,1,15,45,10,"K",1,67,"E",10,76,156,24,17,0,0,0,0,79,36,530,52,1,9,10,3,0,8,58,18,0,0,0,0,0,0,0,0,0,0,0,49,41,1,1651.89830116264,0.774003115113751
"4179",31,"C",0,0,55,115,0,0,1,0,0,0,0,0,0,1,1,10,35,7,"K",1,67,"E",14,96,125,33,14,0,0,0,0,79,33,390,80,0,6,9,4,0,0,57,17,0,0,0,0,0,0,0,0,0,0,0,47,39,1,3352.08902290434,0.839088758626335
"4180",22,"C",0,2,62,112,0,0,0,1,0,0,0,0,1,0,0,16,95,5,"K",1,77,"E",14,70,138,23,16,0,0,0,0,80,33,520,57,0,8,9,3,3,9,45,16,0,0,0,0,0,0,0,0,0,0,0,46,41,1,1652.20650847713,0.930887387567752
"4182",17,"C",2,3,62,105,0,0,1,1,0,0,0,0,2,0,0,10,65,11,"K",1,43,"E",15,58,131,17,11,0,0,0,0,80,34,550,63,1,9,10,3,0,1,54,14,0,0,0,0,0,0,0,0,0,0,0,47,41,1,1652.15332477653,0.986821646455843
"4183",18,"C",0,0,60,105,0,0,0,0,0,1,1,0,2,0,0,12,55,12,"K",1,70,"E",15,65,127,19,13,0,0,0,0,82,36,440,61,1,8,8,5,0,8,62,19,0,0,0,0,0,0,0,0,0,0,0,45,34,1,5604.3205999271,0.805987181802166
"4184",24,"C",0,4,65,118,1,0,0,0,0,1,1,2,1,0,0,15,35,10,"K",1,77,"E",12,66,137,24,17,0,0,0,0,80,38,540,51,1,8,9,3,0,6,54,15,1,0,0,0,0,0,0,0,0,0,0,47,39,1,3352.01541344694,0.942907367805782
"4185",24,"C",0,0,64,110,0,0,0,0,0,0,1,0,0,0,0,17,35,20,"C",1,77,"A",14,64,130,31,18,0,0,0,0,77,31,375,51,1,8,10,3,0,9,65,18,0,0,2,0,0,0,0,0,0,0,1,47,40,1,2535.47604447096,0.651463076261826
"4186",24,"C",20,6,63,130,0,0,0,0,0,0,0,0,0,1,0,13,105,6,"L",1,93,"E",12,70,147,25,14,0,1,0,0,77,28,440,56,0,8,8,3,0,1,75,25,0,0,0,0,0,0,0,0,0,0,0,47,40,1,2535.68722533453,0.835304023674494
"4187",30,"C",0,8,62,105,0,0,0,0,0,0,0,0,2,0,0,14,75,8,"K",1,93,"E",13,70,132,31,16,1,0,0,0,46,17,360,36,0,6,8,3,0,3,66,23,0,0,0,0,1,0,0,0,1,0,2,41,38,1,4004.01512084977,0.609659462049476
"4188",19,"C",0,5,67,125,0,0,0,0,0,1,1,0,1,2,0,12,25,20,"K",1,20,"E",15,48,121,23,8,1,0,0,0,79,35,430,52,1,9,9,8,0,4,49,6,0,0,0,2,0,0,1,0,0,1,6,46,37,0,4989.89278310019,0.271527133249115
"4189",22,"C",0,0,61,135,0,0,1,0,0,0,0,0,0,0,0,15,105,7,"K",1,93,"E",13,58,151,23,14,0,0,0,0,80,36,470,61,1,9,9,3,3,7,52,17,0,0,0,0,0,0,0,0,0,0,1,47,41,1,1652.03984325199,0.979832837204702
"4190",22,"C",5,2,65,115,0,0,0,0,0,0,0,0,0,1,1,16,35,10,"K",1,77,"E",10,60,147,29,17,0,0,0,0,79,32,510,58,0,8,10,3,3,2,55,19,0,0,0,0,0,0,0,0,0,0,0,47,42,1,825.29365894224,0.779363419492605
"4191",17,"C",0,3,61,102,0,0,1,0,0,0,1,0,2,0,0,10,35,10,"K",1,57,"E",12,60,127,20,12,0,0,0,0,77,31,315,57,1,7,8,3,0,10,64,20,0,0,0,0,0,0,0,0,0,0,0,46,38,0,4503.41031553241,0.306761615685891
"4192",24,"A",1,6,64,105,0,0,0,0,0,0,2,0,1,0,0,3,35,25,"N",1,30,"D",17,60,121,35,5,1,0,0,0,80,35,359,38,1,9,10,4,0,8,35,8,0,0,0,0,0,0,2,0,0,0,1,44,33,0,6396.62958019756,0.0691092558132361
"4193",26,"C",0,0.5,58,135,0,2,0,0,0,0,0,0,0,0,0,1,45,13,"N",1,40,"D",13,90,143,24,3,1,0,0,0,71,22,606,60,1,8,10,2,0,15,62,16,3,0,1,1,0,0,0,0,0,0,1,45,46,1,-993.117867381788,0.968806174575055
"4194",23,"C",0,0,63,110,0,0,0,0,0,1,1,0,0,0,0,10,35,17,"N",1,40,"D",16,68,136,25,8,0,1,0,0,82,38,412,52,0,10,10,3,0,22,32,10,3,1,0,0,0,0,2,0,0,0,1,44,43,0,673.743850255514,0.328785686148468
"4195",24,"C",0,0,66,102,0,0,1,0,0,0,2,0,3,0,1,12,55,7,"I",1,47,"B",13,80,127,24,11,2,0,0,0,80,32,280,37,0,10,10,4,0,12,35,10,0,0,0,0,0,0,2,0,0,0,0,46,34,0,6104.16473341349,0.0287005683377583
"4196",21,"C",0,0,63,145,0,0,1,0,1,0,0,0,1,0,0,12,35,10,"N",1,43,"D",13,50,151,20,11,0,0,0,0,82,36,360,51,1,9,10,2,0,10,47,14,0,0,0,0,0,0,0,0,0,0,0,43,39,0,3851.74182775357,0.191508536424868
"4197",23,"C",9,5,60,92,0,0,0,0,0,0,1,0,0,0,0,14,35,13,"O",1,43,"E",13,70,108,25,12,0,0,0,0,77,28,390,49,1,9,9,3,0,2,55,17,5,0,0,0,0,0,0,0,0,0,0,44,38,0,4504.37454014049,0.547634200194514
"4198",30,"C",20,5,63,130,0,0,0,0,0,1,0,1,1,0,0,11,35,17,"H",1,37,"B",17,70,161,36,11,1,0,0,0,79,30,285,48,0,7,7,3,0,1,53,17,0,0,0,0,0,0,0,0,0,0,0,45,38,0,4504.1132200097,0.033005215213527
"4199",18,"C",10,2,60,110,0,1,1,0,0,1,2,0,0,0,0,10,45,13,"O",1,30,"E",11,70,119,20,9,0,0,0,0,67,22,300,42,1,9,9,3,0,12,62,19,3,0,0,0,0,0,0,0,0,0,0,45,43,0,674.006307924046,0.164052569974542
"4200",22,"C",0,1,62,119,0,0,0,0,1,2,0,0,2,0,0,11,35,15,"B",1,47,"B",12,68,144,28,12,0,1,0,0,80,37,350,35,1,9,9,1,3,6,59,17,0,0,0,0,0,0,0,0,0,0,0,45,38,0,4503.15999134382,0.0770087541043565
"4201",24,"C",0,0,62,140,0,0,1,0,0,0,0,0,1,0,0,10,35,20,"K",1,53,"E",13,76,162,23,12,0,0,0,0,78,32,310,44,1,9,9,2,0,1,60,19,0,0,0,0,0,0,0,0,0,0,0,45,43,0,673.862308556237,0.085378507869061
"4202",21,"C",15,8,63,133,0,0,0,0,0,0,1,0,1,0,0,12,35,13,"K",1,43,"C",11,56,146,24,10,0,0,0,0,79,31,450,67,1,8,9,3,0,6,57,19,0,0,0,0,1,0,0,0,0,0,1,46,36,0,5393.51575668319,0.548878665120852
"4203",21,"D",10,8,65,112,0,0,0,0,0,0,2,0,0,0,0,12,15,20,"O",1,23,"E",13,60,139,23,10,0,0,0,0,79,37,540,59,1,9,9,3,0,3,65,19,4,0,0,0,0,0,0,0,0,0,0,46,40,1,2535.00474010841,0.82876449667343
"4204",21,"C",0,0,66,111,0,0,1,0,0,0,0,0,0,0,0,12,15,10,"O",1,23,"E",14,74,147,20,10,0,0,0,0,78,34,450,53,0,9,9,1,2,8,63,20,0,0,0,0,0,0,0,0,0,0,0,44,39,0,3852.35908237669,0.282484049874328
"4205",18,"C",0,0,64,143,0,0,0,0,0,0,0,0,0,0,0,11,25,12,"O",1,40,"E",12,64,164,19,11,0,0,0,0,80,24,400,54,1,8,9,0,3,0,56,18,0,0,0,0,0,0,0,0,0,0,0,44,41,0,2152.34409839133,0.104650050671846
"4206",18,"C",0,1,59,83,0,0,0,0,0,0,1,0,0,1,0,10,45,10,"K",1,50,"E",12,80,112,23,12,0,0,0,0,78,32,450,52,0,3,8,0,3,5,46,14,0,0,0,0,0,0,0,0,0,0,1,45,39,1,3352.18807226291,0.717789763542683
"4207",24,"C",0,0,62,123,0,0,0,0,1,0,0,1,0,0,0,12,5,12,"O",1,50,"E",11,60,146,29,12,1,0,0,0,79,33,465,53,0,8,9,0,3,1,64,19,0,0,0,0,0,0,0,0,0,0,0,45,41,1,1652.83367490967,0.511625421550431
"4208",26,"C",10,4,65,135,2,0,0,0,0,2,2,0,0,1,0,12,35,12,"O",1,60,"E",12,70,142,27,12,1,4,0,0,76,32,500,49,1,10,9,0,2,13,47,16,7,0,0,0,0,0,0,0,0,0,1,44,37,1,4490.17466056033,0.563328609144052
"4209",22,"C",0,0,64,110,0,0,2,0,0,2,1,0,0,1,0,12,25,15,"H",1,40,"E",12,80,122,23,10,0,0,0,0,81,37,450,58,0,7,9,3,0,8,53,16,1,0,0,0,0,0,0,0,0,0,0,48,38,1,4003.96660727,0.48272102632219
"4210",17,"C",0,3,66,115,0,0,0,0,0,0,0,0,0,1,0,9,15,12,"B",1,33,"B",13,75,141,25,12,0,0,0,0,81,34,380,56,1,9,9,3,0,3,40,12,3,1,0,0,0,0,0,0,0,0,0,46,40,0,3036.24677411801,0.0578867798643903
"4211",24,"C",0,9,63,130,0,0,0,0,0,2,0,0,0,0,0,11,25,12,"I",1,30,"B",12,52,165,28,11,0,0,0,1,78,39,370,49,0,9,9,2,0,1,50,17,4,0,0,0,0,0,0,0,0,0,1,44,42,0,1325.19764562824,0.0367232332602774
"4212",25,"C",0,0,66,116,0,0,0,0,0,1,0,0,0,0,0,12,55,10,"B",1,57,"B",13,70,135,32,12,0,1,0,0,81,31,300,51,0,9,9,3,0,2,59,19,5,1,0,0,0,0,0,0,0,0,1,45,46,1,-993.907201898326,0.234914487589194
"4213",17,"C",10,2,67,127,0,0,0,0,0,0,0,0,1,0,0,8,45,8,"O",1,53,"E",11,55,155,22,11,0,0,0,0,83,36,350,51,0,7,10,1,2,12,63,20,0,0,0,0,0,0,0,0,0,0,0,46,40,0,3035.20170331956,0.300470813142772
"4214",22,"C",0,0,68,131,0,0,0,0,0,0,1,0,1,0,0,11,55,17,"G",1,43,"B",12,76,153,27,11,0,0,0,0,81,31,390,60,1,6,9,4,0,2,59,14,5,0,0,0,0,0,0,0,0,0,1,44,40,1,2536.29261665124,0.381468249229339
"4215",18,"C",4,2,62,155,0,0,2,0,0,0,1,0,1,0,0,10,25,18,"B",1,40,"B",12,70,139,22,12,1,0,0,0,78,29,280,48,1,9,10,3,0,5,64,18,7,0,0,0,0,0,0,0,0,0,0,46,37,0,4991.9030839017,0.0538148258036821
"4216",21,"C",0,3,65,138,1,0,0,0,0,1,0,2,0,0,1,12,35,10,"K",1,23,"E",15,60,176,38,9,0,0,0,1,81,32,400,36,1,7,10,3,0,9,54,16,6,0,1,0,0,0,0,0,0,0,1,50,47,0,-864.107552114938,0.0808689979796035
"4217",22,"C",0,0,65,140,1,0,0,0,0,3,0,2,0,0,0,12,25,15,"K",1,17,"E",15,70,171,39,9,0,0,0,1,82,31,380,34,0,8,9,0,2,4,56,18,0,0,0,0,0,0,0,0,0,0,0,46,42,0,1323.44208729907,0.0163550646331941
"4218",30,"C",0,0,65,143,0,0,0,0,0,1,1,0,0,0,0,10,25,10,"P",1,20,"E",14,60,155,34,7,0,0,0,0,81,37,280,52,1,9,9,2,0,4,64,19,0,0,0,0,0,0,0,0,0,0,0,46,39,0,3852.26689628766,0.0547519241657517
"4219",23,"C",0,0,64,125,0,0,0,0,0,2,1,0,0,0,0,12,35,17,"O",1,33,"E",14,60,160,27,8,0,0,0,0,77,33,450,54,0,9,9,2,0,2,52,16,0,0,0,0,0,0,0,0,0,0,0,46,42,0,1323.40347684252,0.357671654619146
"4220",23,"C",10,4,63,175,0,0,2,0,0,0,2,0,0,0,0,7,15,10,"G",1,40,"E",13,60,186,22,10,0,0,0,0,82,33,450,75,1,8,9,0,3,1,44,14,0,0,0,2,0,0,0,0,0,0,2,47,40,0,3033.88190990923,0.208868170202796
"4221",24,"C",10,5,64,165,0,0,0,0,0,0,2,0,1,0,0,7,25,13,"G",1,47,"E",14,55,183,23,10,0,0,0,0,87,36,500,98,0,9,9,3,0,2,56,17,0,0,0,0,0,0,0,0,0,0,0,44,42,1,824.055832388761,0.670983823607362
"4222",33,"C",30,19,65,139,0,0,0,0,0,1,0,0,0,0,0,10,45,15,"O",1,60,"E",13,60,169,33,12,0,3,1,0,80,40,570,73,1,9,9,2,0,0,57,16,0,0,0,0,0,0,0,0,0,0,0,46,42,1,824.460781034017,0.791353853154925
"4223",25,"C",0,3,65,130,0,0,2,0,0,0,1,0,1,0,0,10,35,15,"K",1,23,"E",12,70,158,43,1,0,2,0,0,83,38,400,48,1,6,5,2,0,1,62,20,4,1,0,0,0,0,0,0,0,0,0,46,44,0,258.58552113569,0.225082436973136
"4224",22,"C",0,0,62,135,0,0,0,0,0,1,1,0,1,1,0,12,15,12,"B",1,40,"B",15,64,172,34,10,0,0,0,0,79,34,300,55,0,5,9,1,2,5,59,18,0,0,0,0,0,0,0,0,0,0,0,45,46,0,-493.272450288818,0.0302209482220586
"4225",18,"C",0,0,68,142,0,0,0,0,0,0,1,3,0,0,0,8,15,15,"B",1,30,"B",13,58,168,25,10,0,0,0,0,76,28,350,48,1,9,10,3,0,2,47,15,5,0,0,0,0,0,0,0,0,0,1,44,36,0,5394.220852546,0.0206458878438203
"4226",34,"C",0,0,67,125,0,0,0,0,0,0,0,0,1,0,0,10,65,12,"H",1,37,"B",11,44,174,32,7,0,1,0,0,88,36,330,37,1,9,10,0,2,6,55,17,0,0,0,0,0,0,0,0,0,0,0,46,42,0,1324.25130907189,0.0500523351070565
"4227",40,"C",0,0,66,160,0,0,2,0,0,2,0,0,1,0,0,6,35,12,"I",1,27,"B",11,78,183,42,7,0,2,0,0,77,35,600,71,0,8,10,2,0,0,49,15,0,0,0,0,0,0,0,0,0,0,0,47,39,1,3352.38947363179,0.936980161124112
"4228",32,"C",0,16,64,132,0,0,0,0,0,1,1,0,1,0,0,10,55,12,"K",1,33,"B",13,70,148,33,8,2,0,1,0,78,37,540,61,0,8,8,0,3,7,62,20,0,0,0,0,0,0,0,0,0,0,0,47,39,1,3352.37970210787,0.859396893323639
"4229",42,"C",0,0,67,140,0,0,2,0,0,0,1,0,0,0,1,12,35,17,"B",1,43,"B",13,110,186,37,12,0,0,0,0,78,35,320,55,1,9,9,5,0,0,57,18,0,0,0,0,0,0,0,0,0,0,0,47,35,0,5758.38801875721,0.0480623324199645
"4230",23,"C",0,0,63,120,0,0,0,0,0,0,2,0,1,0,0,8,35,13,"P",1,60,"E",13,65,135,26,12,0,0,0,0,78,33,450,56,1,9,9,0,3,5,56,16,6,0,0,0,0,0,0,0,0,0,1,43,39,1,3352.50588104978,0.650379756622656
"4231",31,"C",0,0,64,155,1,0,0,0,0,0,1,0,1,0,0,12,45,18,"K",1,40,"E",12,70,192,34,8,0,0,0,0,78,33,370,41,0,9,9,1,3,0,57,18,0,0,0,0,0,0,0,0,0,0,0,44,41,0,2152.24024126015,0.0514436304659549
"4232",23,"C",0,0,60,97,0,0,0,0,0,0,2,0,1,1,0,9,35,10,"P",1,37,"E",12,78,116,25,8,0,2,0,0,79,31,340,43,1,8,9,2,0,6,60,21,0,0,0,0,0,0,0,0,0,0,0,44,39,0,3853.09964515633,0.230417051425364
"4233",27,"C",0,0,64,137,0,1,2,0,0,1,1,0,0,0,0,11,25,12,"O",1,33,"E",14,75,163,27,12,0,1,0,0,79,34,330,56,0,9,9,2,0,6,52,18,0,0,0,0,0,0,0,0,0,0,1,45,40,0,3035.34494257369,0.0722700154547755
"4234",17,"C",0,0,62,117,0,0,0,0,0,0,0,0,0,0,0,10,25,22,"B",1,37,"B",13,70,139,25,12,0,0,0,0,80,34,450,39,0,8,9,0,3,3,49,14,1,1,0,0,0,0,0,0,0,0,0,45,39,0,3852.4759044981,0.119562573090731
"4235",22,"C",7,4,66,120,0,0,2,0,0,1,0,0,0,0,0,12,75,10,"B",1,93,"B",12,64,138,33,18,0,0,0,0,75,33,440,61,0,9,9,3,0,2,46,14,0,0,0,0,0,0,0,0,0,0,0,46,41,1,1652.48165797871,0.879465554894689
"4236",33,"C",20,12,63,187,0,1,0,0,0,0,1,1,1,0,0,4,45,10,"O",1,50,"E",11,65,182,48,11,0,1,0,1,79,29,600,93,1,7,1,3,0,0,56,18,0,0,0,3,0,0,0,0,0,0,1,46,49,1,-1924.07109506728,0.953341838459012
"4237",23,"C",5,3,50,130,0,0,2,0,0,0,0,0,0,1,0,9,15,20,"B",1,30,"E",12,65,133,28,10,0,0,0,0,76,38,400,44,1,8,9,2,0,0,51,17,0,0,0,0,0,0,0,0,0,0,0,43,41,1,1652.00796694578,0.18854264866372
"4238",17,"C",0,2,64,122,0,0,0,0,0,1,1,0,0,0,0,10,35,7,"O",1,53,"E",12,56,147,24,12,0,0,0,0,78,36,540,92,1,9,9,0,3,0,54,16,6,0,0,0,0,0,0,0,0,0,1,47,43,1,174.004349338886,0.973564479007877
"4239",27,"C",15,9,60,110,0,0,0,0,0,1,2,0,0,0,0,12,75,7,"O",1,83,"E",12,70,125,30,15,1,1,0,0,79,30,370,50,0,9,9,0,3,6,57,19,0,0,0,0,0,0,0,0,0,0,0,44,42,0,1323.24256804268,0.638262259587801
"4240",27,"C",0,0,66,120,0,0,0,0,0,0,0,0,0,0,0,9,35,15,"B",1,30,"B",12,60,153,36,5,1,0,1,2,79,38,300,56,0,8,9,0,2,10,69,22,0,0,0,0,0,0,0,0,0,0,0,47,41,0,2152.33629320995,0.131919580138711
"4241",34,"C",20,17,63,115,0,3,0,0,0,0,0,0,0,0,0,10,55,14,"K",1,53,"E",12,80,134,43,10,3,0,0,1,79,38,350,62,1,9,9,2,0,5,64,20,0,0,0,0,0,0,0,0,0,0,0,44,40,0,3035.63840415432,0.331322166162745
"4242",18,"C",0,2,61,140,0,0,0,0,0,0,1,0,0,0,0,10,45,18,"K",1,30,"E",11,60,163,25,8,0,1,0,0,78,31,530,71,1,6,6,3,0,6,52,17,0,0,0,0,0,0,0,0,0,0,0,47,36,1,4894.62985788109,0.86865081097024
"4243",22,"C",14,8,64,127,0,1,0,0,0,1,0,0,1,0,0,12,0,10,"K",1,43,"E",11,76,148,30,12,0,0,0,0,80,25,550,50,0,7,10,0,3,5,37,17,0,0,0,0,2,0,0,0,0,0,1,47,38,0,4504.28930815489,0.472355148779526
"4244",19,"C",18,3,67,140,0,0,0,0,0,3,1,0,0,0,0,9,35,5,"O",1,43,"E",13,70,180,28,12,0,0,0,0,80,33,450,98,0,10,9,3,0,0,63,20,0,0,0,0,0,0,0,0,0,0,0,46,43,0,674.378149924997,0.518063490294754
"4245",29,"C",0,0,69,200,0,0,0,0,0,1,2,1,0,0,0,12,45,18,"B",1,30,"B",14,70,225,39,9,0,0,0,0,82,35,540,76,1,7,9,3,0,4,68,20,0,0,0,0,0,0,0,0,0,0,0,48,40,0,3034.5020666186,0.575403448210002
"4246",22,"C",0,0,69,127,0,0,2,1,0,0,0,0,0,0,0,12,25,17,"B",1,40,"B",14,80,154,25,10,0,0,0,0,79,30,320,59,1,9,10,0,3,4,55,16,0,0,0,0,0,0,0,0,0,0,0,48,39,0,3851.54385485308,0.0486187031912154
"4247",25,"C",11,1,65,135,0,0,0,0,0,0,1,0,0,0,0,12,25,20,"B",1,30,"B",13,60,188,29,11,0,0,0,0,78,31,420,52,0,6,9,2,0,0,49,16,0,0,0,0,0,0,0,0,0,0,0,47,40,0,3035.77137607139,0.0592895826510099
"4248",31,"C",15,13,67,152,0,0,2,0,0,0,1,0,0,0,0,9,25,14,"B",1,30,"B",14,70,170,34,7,0,1,0,0,81,39,400,65,0,8,9,4,0,1,56,17,0,0,0,0,0,0,0,0,0,0,0,47,40,0,3036.05666937262,0.0773081697468021
"4249",27,"C",18,8,65,130,0,0,0,0,0,1,1,0,1,0,0,9,15,10,"B",1,20,"B",11,72,136,34,11,0,1,0,0,77,33,390,37,0,7,9,3,0,3,55,16,0,0,0,0,0,0,0,0,0,0,0,45,42,0,1324.70532734121,0.0578761676047591
"4250",17,"C",0,0,64,145,0,0,2,0,0,0,1,0,0,0,0,9,25,5,"L",1,17,"E",11,60,152,23,9,0,0,0,0,77,33,370,57,1,9,9,0,3,5,63,16,6,1,0,0,1,0,0,0,0,0,1,45,39,0,3852.66094617375,0.164443960139288
"4251",30,"C",0,0,63,110,0,0,2,0,0,3,2,0,1,0,0,9,55,8,"K",1,47,"E",19,70,137,39,9,0,1,1,0,82,35,410,48,0,9,9,2,0,2,55,16,0,0,0,0,0,0,0,0,0,0,0,48,41,1,1651.6525840373,0.551645106295398
"4252",19,"C",20,3,66,140,0,0,0,1,0,2,0,0,0,0,0,12,45,7,"K",1,40,"E",11,70,193,23,9,0,0,0,0,81,37,360,56,1,9,9,2,1,8,71,22,1,0,0,0,0,0,0,0,0,0,1,48,37,0,4991.40214265971,0.138703223562045
"4253",21,"C",0,2,67,128,0,0,1,0,0,0,0,0,0,0,0,12,35,7,"O",1,53,"E",10,76,150,27,12,0,0,0,0,78,37,510,73,0,8,9,3,0,0,47,15,0,0,0,0,0,0,0,0,0,0,0,45,41,1,1652.77224082939,0.857206126222112
"4254",19,"C",0,0,64,110,0,0,1,0,0,1,0,0,0,0,0,12,65,7,"O",1,60,"E",13,60,143,20,11,0,0,0,0,82,41,520,64,1,9,9,1,2,8,63,19,0,0,0,0,0,0,0,0,0,0,0,47,41,1,1651.7469610058,0.927828765938818
"4255",43,"C",7,4,65,142,0,0,0,0,0,1,0,0,0,0,0,10,25,8,"G",1,40,"E",15,94,164,37,10,0,0,0,0,77,39,640,87,1,9,9,0,3,2,60,18,0,0,0,0,0,0,0,0,0,0,0,48,42,1,824.787974871144,0.971463367202879
"4256",19,"C",2,1,60,106,0,0,1,0,0,0,1,0,0,0,0,10,35,8,"B",1,37,"B",12,70,122,23,10,1,1,0,0,76,32,380,49,0,7,8,4,0,2,56,17,0,0,0,2,0,0,0,0,0,0,1,45,43,0,674.565137474634,0.487136248127069
